~id,~label,ip_id:String,ip:String,is_vpn:Int,reputation_score:Double
IP_8KKYRDNKRL,ip,IP_8KKYRDNKRL,30.248.109.41,0,0.242
IP_CVOUDDYFAT,ip,IP_CVOUDDYFAT,203.252.22.12,0,0.394
IP_BEAXYKXGTI,ip,IP_BEAXYKXGTI,218.141.130.31,0,0.299
IP_FKI9HSYBOY,ip,IP_FKI9HSYBOY,203.126.145.130,0,0.107
IP_L1WQV7QPUS,ip,IP_L1WQV7QPUS,90.219.145.57,0,0.46
IP_EPT1OL2YVX,ip,IP_EPT1OL2YVX,103.231.249.20,0,0.237
IP_3YLUYR6XTK,ip,IP_3YLUYR6XTK,97.22.111.163,0,0.227
IP_FYL9LS8TUS,ip,IP_FYL9LS8TUS,212.96.111.232,0,0.305
IP_M22R1T65CW,ip,IP_M22R1T65CW,151.171.184.244,0,0.101
IP_SIT6YK92TD,ip,IP_SIT6YK92TD,193.111.248.166,0,0.221
IP_POGRA8YCK6,ip,IP_POGRA8YCK6,181.101.136.33,0,0.126
IP_T1B7B1R65D,ip,IP_T1B7B1R65D,167.86.48.232,0,0.371
IP_37KDL2ZZ2G,ip,IP_37KDL2ZZ2G,49.230.33.242,0,0.229
IP_IKC4QBDL9Z,ip,IP_IKC4QBDL9Z,197.105.188.72,0,0.098
IP_MPHW68G7H3,ip,IP_MPHW68G7H3,203.222.197.82,0,0.154
IP_9K4J0IUVJ2,ip,IP_9K4J0IUVJ2,193.75.133.68,0,0.168
IP_O0J0NRH0XA,ip,IP_O0J0NRH0XA,171.5.207.232,0,0.284
IP_1YVI9AX5QR,ip,IP_1YVI9AX5QR,183.143.121.77,0,0.2
IP_MXB1YTJ1HA,ip,IP_MXB1YTJ1HA,172.176.141.170,0,0.298
IP_IH553D9SZ8,ip,IP_IH553D9SZ8,42.85.66.72,0,0.274
IP_V2E3YFKQX9,ip,IP_V2E3YFKQX9,213.117.236.2,0,0.115
IP_RBFHVC014M,ip,IP_RBFHVC014M,2.8.47.56,0,0.195
IP_7KDJ9M77LL,ip,IP_7KDJ9M77LL,45.113.86.175,0,0.042
IP_SJBWLDH1UL,ip,IP_SJBWLDH1UL,65.244.46.255,0,0.24
IP_N2QCSO7CPX,ip,IP_N2QCSO7CPX,146.119.192.202,0,0.184
IP_5UW1P0LFJK,ip,IP_5UW1P0LFJK,32.197.126.134,0,0.049
IP_56H7S68QPM,ip,IP_56H7S68QPM,147.50.119.168,0,0.108
IP_55QQPONX0J,ip,IP_55QQPONX0J,139.214.226.37,0,0.079
IP_VX8CEMNWL3,ip,IP_VX8CEMNWL3,126.68.64.188,0,0.298
IP_LIIG6MCP4Z,ip,IP_LIIG6MCP4Z,212.233.176.186,0,0.308
IP_3OAPB9TJOO,ip,IP_3OAPB9TJOO,143.130.32.179,0,0.299
IP_ET68ZFDF8D,ip,IP_ET68ZFDF8D,111.43.181.3,0,0.131
IP_0OBSGMM3QX,ip,IP_0OBSGMM3QX,48.255.195.9,0,0.366
IP_GJ8PHI88AR,ip,IP_GJ8PHI88AR,195.13.190.132,0,0.421
IP_3UDHADYS73,ip,IP_3UDHADYS73,159.75.163.80,0,0.061
IP_VLZRAPPDIQ,ip,IP_VLZRAPPDIQ,168.74.158.74,0,0.161
IP_AI8662OX6F,ip,IP_AI8662OX6F,205.52.21.215,0,0.129
IP_FTAES9DC1U,ip,IP_FTAES9DC1U,185.213.182.235,0,0.111
IP_142TWDXSDC,ip,IP_142TWDXSDC,213.53.93.237,0,0.148
IP_4C6KTO2ZLK,ip,IP_4C6KTO2ZLK,195.252.23.160,0,0.246
IP_NF4GOLKU0A,ip,IP_NF4GOLKU0A,187.170.3.255,0,0.098
IP_7QQEIYMD4O,ip,IP_7QQEIYMD4O,191.193.87.206,0,0.203
IP_9XQLK99LHH,ip,IP_9XQLK99LHH,164.1.29.76,0,0.188
IP_TRE3DCUMS7,ip,IP_TRE3DCUMS7,12.50.126.174,0,0.216
IP_NMJSTJYT3P,ip,IP_NMJSTJYT3P,60.19.63.253,0,0.499
IP_O78HWDS4J5,ip,IP_O78HWDS4J5,73.101.37.236,0,0.317
IP_YI253OCH4K,ip,IP_YI253OCH4K,96.224.96.142,0,0.279
IP_SYH71W8RUN,ip,IP_SYH71W8RUN,179.117.112.235,0,0.109
IP_7PR39AX5ZW,ip,IP_7PR39AX5ZW,216.113.230.233,0,0.258
IP_F6KICSYMNT,ip,IP_F6KICSYMNT,192.40.217.161,0,0.256
IP_34HM5AMW6I,ip,IP_34HM5AMW6I,186.79.169.236,0,0.565
IP_MKDGX0YOJX,ip,IP_MKDGX0YOJX,171.136.156.10,0,0.088
IP_LB534DG42G,ip,IP_LB534DG42G,201.85.247.97,0,0.2
IP_PZXW66OR3B,ip,IP_PZXW66OR3B,176.92.48.89,0,0.064
IP_YXYJL2T05S,ip,IP_YXYJL2T05S,63.158.179.182,0,0.407
IP_D5RRPV12T7,ip,IP_D5RRPV12T7,184.243.84.26,0,0.438
IP_KQB34ZRPBO,ip,IP_KQB34ZRPBO,215.155.135.180,0,0.11
IP_OZ3VJV38KZ,ip,IP_OZ3VJV38KZ,221.15.162.143,0,0.392
IP_8T93PT6JSZ,ip,IP_8T93PT6JSZ,20.129.64.149,0,0.317
IP_STC68YAART,ip,IP_STC68YAART,185.92.195.190,0,0.152
IP_C2WD6ISXRI,ip,IP_C2WD6ISXRI,206.170.171.13,0,0.328
IP_O78U58134A,ip,IP_O78U58134A,164.242.195.18,0,0.391
IP_BXIZRLE2KO,ip,IP_BXIZRLE2KO,217.62.194.29,0,0.106
IP_LR0HNUF0YW,ip,IP_LR0HNUF0YW,221.241.161.254,0,0.159
IP_847BYSO9BZ,ip,IP_847BYSO9BZ,186.58.206.177,0,0.143
IP_YUVXMGE0K6,ip,IP_YUVXMGE0K6,112.164.146.63,0,0.231
IP_QHEJIEG1DG,ip,IP_QHEJIEG1DG,150.125.167.164,0,0.162
IP_FQC63YQIYO,ip,IP_FQC63YQIYO,178.162.134.218,0,0.292
IP_UZ58L0IS27,ip,IP_UZ58L0IS27,185.212.14.11,0,0.291
IP_O4J1FIJA1J,ip,IP_O4J1FIJA1J,186.233.136.98,0,0.099
IP_Y8XJ698XK3,ip,IP_Y8XJ698XK3,212.128.3.241,0,0.098
IP_H593IJ45XO,ip,IP_H593IJ45XO,53.18.191.154,0,0.052
IP_R6WW2A18Q8,ip,IP_R6WW2A18Q8,55.221.94.21,0,0.134
IP_M113J2E8GZ,ip,IP_M113J2E8GZ,198.240.71.108,0,0.251
IP_NXCSZZYUIY,ip,IP_NXCSZZYUIY,178.100.150.87,0,0.324
IP_Z56APL6ATJ,ip,IP_Z56APL6ATJ,187.64.92.37,0,0.09
IP_Z2NYNV2X8T,ip,IP_Z2NYNV2X8T,19.157.125.236,0,0.049
IP_DBVJ2IY1DR,ip,IP_DBVJ2IY1DR,190.30.119.110,0,0.124
IP_HWZ9MYA4N5,ip,IP_HWZ9MYA4N5,179.194.112.203,0,0.372
IP_KLVF0D687L,ip,IP_KLVF0D687L,129.233.159.202,0,0.176
IP_WHNUSSB68Q,ip,IP_WHNUSSB68Q,110.208.57.20,0,0.036
IP_J1B8I0X7PR,ip,IP_J1B8I0X7PR,208.108.68.219,0,0.242
IP_IZST85OW3D,ip,IP_IZST85OW3D,223.238.69.122,0,0.251
IP_D838PLUG7U,ip,IP_D838PLUG7U,205.73.130.196,0,0.132
IP_TIRMUYBOY8,ip,IP_TIRMUYBOY8,183.153.124.147,0,0.221
IP_EQTA32158R,ip,IP_EQTA32158R,159.252.98.123,0,0.189
IP_RT4I7ZNMD4,ip,IP_RT4I7ZNMD4,171.204.117.168,0,0.208
IP_00UILDEHA3,ip,IP_00UILDEHA3,218.69.119.159,0,0.11
IP_9E6TA6DBAB,ip,IP_9E6TA6DBAB,68.19.103.120,0,0.158
IP_8YRKLS46YX,ip,IP_8YRKLS46YX,148.61.150.7,0,0.107
IP_YDBCA7MWRE,ip,IP_YDBCA7MWRE,147.23.39.207,0,0.154
IP_NFRON02GIL,ip,IP_NFRON02GIL,207.234.101.142,0,0.011
IP_ABCC8CPRCE,ip,IP_ABCC8CPRCE,52.51.75.165,0,0.075
IP_I8BQK1J242,ip,IP_I8BQK1J242,196.138.228.254,0,0.196
IP_4WZ2R2GIM9,ip,IP_4WZ2R2GIM9,104.139.209.65,0,0.183
IP_IFM98ACTET,ip,IP_IFM98ACTET,116.157.131.142,0,0.23
IP_0MJ4ELLI29,ip,IP_0MJ4ELLI29,23.95.85.98,0,0.286
IP_O2NXAU2Y2J,ip,IP_O2NXAU2Y2J,192.239.98.177,0,0.064
IP_3YYDHRWX4J,ip,IP_3YYDHRWX4J,207.214.114.36,0,0.002
IP_2OBT9L5WGS,ip,IP_2OBT9L5WGS,203.103.42.72,0,0.303
IP_VM4O21015O,ip,IP_VM4O21015O,187.153.178.60,0,0.271
IP_MNE5KX6WRC,ip,IP_MNE5KX6WRC,195.93.234.152,0,0.173
IP_O93QMCWMC0,ip,IP_O93QMCWMC0,129.238.44.73,0,0.255
IP_IGVTG4GU4R,ip,IP_IGVTG4GU4R,148.156.111.78,0,0.133
IP_9TBB9QGF1M,ip,IP_9TBB9QGF1M,158.45.64.2,0,0.376
IP_UG7NAF9CHS,ip,IP_UG7NAF9CHS,181.56.42.215,0,0.042
IP_6OJ3VV53R5,ip,IP_6OJ3VV53R5,200.84.147.251,0,0.076
IP_M971L2WHER,ip,IP_M971L2WHER,204.219.59.37,0,0.311
IP_HSUF1342OV,ip,IP_HSUF1342OV,219.1.255.203,0,0.138
IP_32MHHKY27E,ip,IP_32MHHKY27E,184.10.155.174,0,0.165
IP_GD1E1308FI,ip,IP_GD1E1308FI,181.133.108.15,0,0.253
IP_H4ZH6ATJRV,ip,IP_H4ZH6ATJRV,196.199.217.68,0,0.173
IP_AYEJEEZB7J,ip,IP_AYEJEEZB7J,187.176.133.159,0,0.288
IP_DR4B45M3MR,ip,IP_DR4B45M3MR,196.51.170.81,0,0.163
IP_K1TZ1PT7OI,ip,IP_K1TZ1PT7OI,136.193.137.107,0,0.467
IP_0NY3SN9MD8,ip,IP_0NY3SN9MD8,193.162.240.88,0,0.119
IP_X0PTGLMY71,ip,IP_X0PTGLMY71,166.96.3.158,0,0.06
IP_I1RAFUDVZS,ip,IP_I1RAFUDVZS,81.210.227.158,0,0.048
IP_7LVSWMNRD7,ip,IP_7LVSWMNRD7,135.184.124.201,0,0.199
IP_0H5QC7S4WK,ip,IP_0H5QC7S4WK,124.233.235.91,0,0.254
IP_54ZRTYY50H,ip,IP_54ZRTYY50H,220.83.200.37,0,0.238
IP_7E6JEL1D1X,ip,IP_7E6JEL1D1X,48.198.131.228,0,0.045
IP_7AJKXOS74R,ip,IP_7AJKXOS74R,58.80.114.2,0,0.033
IP_RMYG2ZF9EX,ip,IP_RMYG2ZF9EX,199.157.242.93,0,0.064
IP_NXYYZBNNYA,ip,IP_NXYYZBNNYA,222.43.3.12,0,0.486
IP_09O6OLL869,ip,IP_09O6OLL869,83.90.180.120,0,0.26
IP_B8HQ277J84,ip,IP_B8HQ277J84,23.74.55.55,0,0.396
IP_ZVHT0PKAXE,ip,IP_ZVHT0PKAXE,176.192.92.187,0,0.108
IP_94CVC86G7E,ip,IP_94CVC86G7E,129.159.14.174,0,0.063
IP_2P3SKJIK8F,ip,IP_2P3SKJIK8F,135.23.142.231,0,0.126
IP_N8U8DH4J7O,ip,IP_N8U8DH4J7O,29.206.232.238,0,0.307
IP_23TL0YHV2U,ip,IP_23TL0YHV2U,66.26.200.153,0,0.289
IP_EV4NRV6EMV,ip,IP_EV4NRV6EMV,70.146.132.143,0,0.429
IP_KD6WTWHF18,ip,IP_KD6WTWHF18,106.78.82.115,0,0.283
IP_CCDMKUI8AY,ip,IP_CCDMKUI8AY,189.38.202.54,0,0.317
IP_KR232DOYWI,ip,IP_KR232DOYWI,220.144.44.188,0,0.251
IP_UMIQZUSICQ,ip,IP_UMIQZUSICQ,74.86.240.102,0,0.167
IP_PIGCTLW337,ip,IP_PIGCTLW337,138.178.19.119,0,0.307
IP_A2WEWMURHW,ip,IP_A2WEWMURHW,211.93.4.187,0,0.136
IP_ZOGHHFJHN4,ip,IP_ZOGHHFJHN4,206.153.242.243,0,0.06
IP_TQGERBVH1R,ip,IP_TQGERBVH1R,133.113.90.233,0,0.287
IP_TIIEJ3N91B,ip,IP_TIIEJ3N91B,136.178.198.27,0,0.102
IP_L7UE6F2SRB,ip,IP_L7UE6F2SRB,152.28.219.155,0,0.094
IP_64XV3HTSLL,ip,IP_64XV3HTSLL,72.34.219.219,0,0.139
IP_OR9G8R3GVL,ip,IP_OR9G8R3GVL,188.252.62.14,0,0.133
IP_5VJOJ6Q1V4,ip,IP_5VJOJ6Q1V4,75.171.66.160,0,0.283
IP_I82LTZBSXH,ip,IP_I82LTZBSXH,141.133.32.207,0,0.115
IP_VGOAR1S1LE,ip,IP_VGOAR1S1LE,16.90.197.47,0,0.135
IP_P2SKIKT83Z,ip,IP_P2SKIKT83Z,49.96.31.200,0,0.226
IP_YY9I114N7C,ip,IP_YY9I114N7C,193.75.1.76,0,0.292
IP_DXB82C2ASV,ip,IP_DXB82C2ASV,168.19.234.7,0,0.31
IP_O7KE40EEC0,ip,IP_O7KE40EEC0,45.133.0.131,0,0.189
IP_ZZKZ7KIL6G,ip,IP_ZZKZ7KIL6G,179.150.234.111,0,0.417
IP_FZE0J29326,ip,IP_FZE0J29326,203.182.68.42,0,0.031
IP_YW0T4EXBFR,ip,IP_YW0T4EXBFR,191.196.129.214,0,0.123
IP_TMK441NV2A,ip,IP_TMK441NV2A,175.34.154.74,0,0.026
IP_DLKYOFMBQ7,ip,IP_DLKYOFMBQ7,222.134.250.95,0,0.158
IP_2LEA626OBS,ip,IP_2LEA626OBS,210.66.145.33,0,0.068
IP_0UYE5LCBUN,ip,IP_0UYE5LCBUN,113.69.63.123,0,0.427
IP_AOW09PUDLX,ip,IP_AOW09PUDLX,184.66.197.60,0,0.475
IP_I5VOIG0UWN,ip,IP_I5VOIG0UWN,141.223.185.108,0,0.135
IP_B108WKIUF4,ip,IP_B108WKIUF4,115.146.66.221,0,0.594
IP_ELI7I49C17,ip,IP_ELI7I49C17,202.41.57.213,0,0.352
IP_6F4JMSPGXU,ip,IP_6F4JMSPGXU,207.133.90.100,0,0.071
IP_B3V8EWRJK5,ip,IP_B3V8EWRJK5,193.235.81.89,0,0.393
IP_HF0ZCM67RL,ip,IP_HF0ZCM67RL,180.200.65.27,0,0.166
IP_H4QN2EUGCC,ip,IP_H4QN2EUGCC,147.99.45.251,0,0.476
IP_TFW3KTFB0D,ip,IP_TFW3KTFB0D,193.44.41.86,0,0.134
IP_31PQ6PSPNB,ip,IP_31PQ6PSPNB,139.169.255.168,0,0.143
IP_F2SGJ9HQIS,ip,IP_F2SGJ9HQIS,156.36.93.190,0,0.432
IP_37IC9R3F95,ip,IP_37IC9R3F95,146.197.70.4,0,0.057
IP_0TOUC2BEE0,ip,IP_0TOUC2BEE0,129.242.58.254,0,0.231
IP_P6IF21SKRZ,ip,IP_P6IF21SKRZ,172.156.199.158,0,0.125
IP_PZHLYSTYJG,ip,IP_PZHLYSTYJG,172.178.113.42,0,0.119
IP_CRMIGHTK3P,ip,IP_CRMIGHTK3P,80.249.238.255,0,0.214
IP_ZA7DD72RED,ip,IP_ZA7DD72RED,83.182.164.175,0,0.074
IP_SZ574NMGDK,ip,IP_SZ574NMGDK,143.49.37.6,0,0.376
IP_B2APPRU50U,ip,IP_B2APPRU50U,214.22.114.194,0,0.162
IP_ZHAPDHC6Q9,ip,IP_ZHAPDHC6Q9,122.155.184.1,0,0.412
IP_IIAZNXKGS7,ip,IP_IIAZNXKGS7,128.139.175.133,0,0.105
IP_WE72D602JU,ip,IP_WE72D602JU,125.46.234.156,0,0.453
IP_HHAGYFXJ9G,ip,IP_HHAGYFXJ9G,5.98.246.143,0,0.21
IP_A6VPJOASAO,ip,IP_A6VPJOASAO,128.97.135.79,0,0.412
IP_DOH1SJKBKP,ip,IP_DOH1SJKBKP,213.24.162.64,0,0.069
IP_HHRLQTAPRL,ip,IP_HHRLQTAPRL,62.126.108.203,0,0.355
IP_DQ26CMU78S,ip,IP_DQ26CMU78S,193.133.140.2,0,0.102
IP_BZ1FW96QWT,ip,IP_BZ1FW96QWT,221.245.175.14,0,0.265
IP_UC5PB3G577,ip,IP_UC5PB3G577,47.168.207.129,0,0.326
IP_E8FGIJM34W,ip,IP_E8FGIJM34W,189.79.43.76,0,0.131
IP_QTHAF4HVFV,ip,IP_QTHAF4HVFV,109.202.255.160,0,0.188
IP_6EJ1CS3YE7,ip,IP_6EJ1CS3YE7,26.105.126.46,0,0.144
IP_4M3BOJ340T,ip,IP_4M3BOJ340T,199.161.8.212,0,0.238
IP_JAU90FX86K,ip,IP_JAU90FX86K,211.13.239.34,0,0.254
IP_GAE4NV6VLF,ip,IP_GAE4NV6VLF,78.135.242.74,0,0.111
IP_Q25UKKN0SC,ip,IP_Q25UKKN0SC,197.238.58.204,0,0.276
IP_Q04U2VOQ3I,ip,IP_Q04U2VOQ3I,206.180.209.139,0,0.266
IP_JIVOVC8WRM,ip,IP_JIVOVC8WRM,166.120.116.212,0,0.085
IP_FDME27PT2T,ip,IP_FDME27PT2T,178.120.131.246,0,0.136
IP_UPTYY6DQFP,ip,IP_UPTYY6DQFP,223.175.162.198,0,0.31
IP_8FQOD8ATES,ip,IP_8FQOD8ATES,204.34.177.150,0,0.109
IP_ZGWLYQDDWS,ip,IP_ZGWLYQDDWS,71.50.253.31,0,0.261
IP_RMH6R8OFRJ,ip,IP_RMH6R8OFRJ,107.100.135.98,0,0.317
IP_MTHB0FCQX8,ip,IP_MTHB0FCQX8,215.222.240.217,0,0.247
IP_XV13ORD228,ip,IP_XV13ORD228,100.159.114.136,0,0.115
IP_1WW5AA8Q98,ip,IP_1WW5AA8Q98,129.98.180.127,0,0.204
IP_TDP15A8QBV,ip,IP_TDP15A8QBV,51.75.238.25,0,0.134
IP_X9BUNVKY2C,ip,IP_X9BUNVKY2C,209.192.155.169,0,0.13
IP_SXETS8230L,ip,IP_SXETS8230L,182.5.0.144,0,0.111
IP_WF99ILXLV0,ip,IP_WF99ILXLV0,129.66.49.132,0,0.139
IP_M8AZBXJ13Q,ip,IP_M8AZBXJ13Q,136.132.216.226,0,0.159
IP_1JNPNZB9YV,ip,IP_1JNPNZB9YV,180.47.112.202,0,0.205
IP_26GEB5XFY4,ip,IP_26GEB5XFY4,26.213.59.250,0,0.22
IP_UJUGRXP6N7,ip,IP_UJUGRXP6N7,221.195.223.182,0,0.119
IP_OGU6R49S2K,ip,IP_OGU6R49S2K,216.183.174.118,0,0.399
IP_Z630MPISX9,ip,IP_Z630MPISX9,41.116.75.90,0,0.384
IP_7IMG4Z58G6,ip,IP_7IMG4Z58G6,219.247.205.119,0,0.444
IP_8R2KAB4RT3,ip,IP_8R2KAB4RT3,24.183.68.127,0,0.534
IP_KWUOUZE01A,ip,IP_KWUOUZE01A,39.134.171.184,0,0.516
IP_KK8MBCG1WY,ip,IP_KK8MBCG1WY,193.247.154.99,0,0.1
IP_VILLU32BY4,ip,IP_VILLU32BY4,121.100.76.17,0,0.261
IP_0HJJW79F3S,ip,IP_0HJJW79F3S,210.165.54.55,0,0.106
IP_PPJRTN7649,ip,IP_PPJRTN7649,132.124.92.41,0,0.107
IP_II3GT6WHD7,ip,IP_II3GT6WHD7,115.43.116.253,0,0.254
IP_XCAHF0TV39,ip,IP_XCAHF0TV39,88.94.102.30,0,0.057
IP_I2HM14GW2P,ip,IP_I2HM14GW2P,206.203.93.97,0,0.194
IP_COSJKHL6DD,ip,IP_COSJKHL6DD,217.186.123.225,0,0.237
IP_7AK9R8TUO0,ip,IP_7AK9R8TUO0,201.213.117.41,0,0.324
IP_5OYMXI26ZA,ip,IP_5OYMXI26ZA,218.244.253.32,0,0.257
IP_ZTNDPU5KV6,ip,IP_ZTNDPU5KV6,143.25.123.92,0,0.123
IP_JIO0RNI5QO,ip,IP_JIO0RNI5QO,155.183.55.117,0,0.033
IP_JIVVUUTSF7,ip,IP_JIVVUUTSF7,101.56.240.35,0,0.34
IP_9I83HSB5NL,ip,IP_9I83HSB5NL,139.13.160.4,0,0.067
IP_RFXIRUR87E,ip,IP_RFXIRUR87E,215.111.226.61,0,0.215
IP_8FTG1A4GJ3,ip,IP_8FTG1A4GJ3,209.184.78.107,0,0.049
IP_TIBI2P96TE,ip,IP_TIBI2P96TE,222.204.232.220,0,0.147
IP_VB4B0TFQ6O,ip,IP_VB4B0TFQ6O,136.15.193.95,0,0.151
IP_8EYIKWNTWQ,ip,IP_8EYIKWNTWQ,199.219.106.142,0,0.333
IP_BP1CQFTX0F,ip,IP_BP1CQFTX0F,47.239.142.202,0,0.106
IP_GNZ1IIFQ0R,ip,IP_GNZ1IIFQ0R,129.204.97.91,0,0.183
IP_047HGBUHVS,ip,IP_047HGBUHVS,148.105.243.24,0,0.332
IP_NGOY7E2JNC,ip,IP_NGOY7E2JNC,1.243.203.134,0,0.138
IP_L8HIMRETXM,ip,IP_L8HIMRETXM,212.35.154.92,0,0.469
IP_P4KF33XHS1,ip,IP_P4KF33XHS1,159.10.188.176,0,0.232
IP_8EW7TQLVQO,ip,IP_8EW7TQLVQO,93.76.102.183,0,0.068
IP_AEDAEAV9FY,ip,IP_AEDAEAV9FY,207.239.191.95,0,0.097
IP_XVL5OROPAW,ip,IP_XVL5OROPAW,222.134.157.207,0,0.333
IP_LWNAW0YQRF,ip,IP_LWNAW0YQRF,199.198.181.129,0,0.124
IP_EF3USXQEGC,ip,IP_EF3USXQEGC,141.23.47.42,0,0.07
IP_C9PYEFV58P,ip,IP_C9PYEFV58P,45.94.10.112,0,0.204
IP_WLVHDQMR2Z,ip,IP_WLVHDQMR2Z,163.176.139.98,0,0.376
IP_H5T1G1DUYG,ip,IP_H5T1G1DUYG,148.96.223.44,0,0.062
IP_AEN7H7903O,ip,IP_AEN7H7903O,63.98.79.202,0,0.073
IP_GSMJMU15OH,ip,IP_GSMJMU15OH,45.119.102.132,0,0.326
IP_1CMDDQSFVP,ip,IP_1CMDDQSFVP,26.128.110.0,0,0.026
IP_H32UD9SPP2,ip,IP_H32UD9SPP2,68.133.249.31,0,0.164
IP_47VUOWRDUS,ip,IP_47VUOWRDUS,150.78.87.217,0,0.267
IP_5LRQ5J5XK6,ip,IP_5LRQ5J5XK6,78.250.78.179,0,0.206
IP_JIYIADXQ26,ip,IP_JIYIADXQ26,96.162.191.149,0,0.138
IP_IRV600QKTM,ip,IP_IRV600QKTM,102.95.139.132,0,0.143
IP_962IBO224H,ip,IP_962IBO224H,203.213.204.83,0,0.084
IP_SX023FVFVC,ip,IP_SX023FVFVC,62.223.228.154,0,0.253
IP_5TYTO4MVHD,ip,IP_5TYTO4MVHD,70.123.98.8,0,0.093
IP_PBSGKRW8KE,ip,IP_PBSGKRW8KE,39.37.99.89,0,0.046
IP_TIKBNPY7N4,ip,IP_TIKBNPY7N4,202.227.100.184,0,0.169
IP_6YWP2A6JPE,ip,IP_6YWP2A6JPE,6.170.208.160,0,0.344
IP_FV1303JRDH,ip,IP_FV1303JRDH,67.39.36.6,0,0.2
IP_226C3T6EWJ,ip,IP_226C3T6EWJ,38.106.189.214,0,0.185
IP_1HS0DIA5DB,ip,IP_1HS0DIA5DB,46.41.112.101,0,0.347
IP_XA8LDYSI0X,ip,IP_XA8LDYSI0X,5.218.57.235,0,0.27
IP_WFDI64AMGJ,ip,IP_WFDI64AMGJ,153.77.89.12,0,0.269
IP_2Y020AXEVU,ip,IP_2Y020AXEVU,95.144.168.125,0,0.449
IP_O4M23F0RBM,ip,IP_O4M23F0RBM,188.209.170.55,0,0.23
IP_S0SOGQ2PV7,ip,IP_S0SOGQ2PV7,9.155.153.180,0,0.092
IP_XCUJRXPGX5,ip,IP_XCUJRXPGX5,193.230.168.77,0,0.07
IP_CCCWVFY3I4,ip,IP_CCCWVFY3I4,17.238.26.234,0,0.135
IP_NQ9OR6RQ70,ip,IP_NQ9OR6RQ70,185.45.62.175,0,0.281
IP_I656NYA4SM,ip,IP_I656NYA4SM,166.223.241.150,0,0.105
IP_6UQD2UOLT0,ip,IP_6UQD2UOLT0,208.18.5.121,0,0.191
IP_GO9QZE0Y7F,ip,IP_GO9QZE0Y7F,204.98.28.72,0,0.308
IP_LMNA12VMRI,ip,IP_LMNA12VMRI,79.111.242.205,0,0.13
IP_DFNPAB0XOF,ip,IP_DFNPAB0XOF,177.252.31.21,0,0.22
IP_K1W35807QF,ip,IP_K1W35807QF,153.207.226.137,0,0.217
IP_C2PTLSW3HW,ip,IP_C2PTLSW3HW,69.48.165.39,0,0.047
IP_SUNJW0ESQS,ip,IP_SUNJW0ESQS,196.174.177.203,0,0.062
IP_CG3EP6CTG7,ip,IP_CG3EP6CTG7,97.70.44.5,0,0.17
IP_LXKUIT9UGP,ip,IP_LXKUIT9UGP,77.119.175.248,0,0.156
IP_Z46WNUSDKV,ip,IP_Z46WNUSDKV,194.55.168.50,0,0.474
IP_V1MDMM6OC6,ip,IP_V1MDMM6OC6,167.215.35.77,0,0.06
IP_IWE5ABU0OD,ip,IP_IWE5ABU0OD,192.52.84.4,0,0.087
IP_KHMV8ARQZK,ip,IP_KHMV8ARQZK,161.180.71.73,0,0.198
IP_HOGQMRDPXH,ip,IP_HOGQMRDPXH,169.71.41.191,0,0.091
IP_OTRJUMM0Y8,ip,IP_OTRJUMM0Y8,70.174.104.241,0,0.158
IP_DLVQOP5849,ip,IP_DLVQOP5849,59.123.187.240,0,0.108
IP_CG4U742BS4,ip,IP_CG4U742BS4,150.23.157.170,0,0.148
IP_ILRZCUGKFJ,ip,IP_ILRZCUGKFJ,68.179.253.49,0,0.518
IP_9VSL0B2T1B,ip,IP_9VSL0B2T1B,121.246.107.3,0,0.091
IP_TCVFB02H0X,ip,IP_TCVFB02H0X,146.200.211.176,0,0.048
IP_U87O36E8FP,ip,IP_U87O36E8FP,196.252.3.213,0,0.412
IP_DLF5H41L9P,ip,IP_DLF5H41L9P,141.119.22.193,0,0.146
IP_R5V0BPN8U3,ip,IP_R5V0BPN8U3,144.243.52.235,0,0.232
IP_JE6M1SG4ZA,ip,IP_JE6M1SG4ZA,213.188.192.177,0,0.052
IP_F81UP31EG0,ip,IP_F81UP31EG0,164.246.19.220,0,0.209
IP_T2WIRM8IW3,ip,IP_T2WIRM8IW3,105.78.85.230,0,0.443
IP_D82OGGS2M8,ip,IP_D82OGGS2M8,165.88.171.174,0,0.076
IP_A166ONXXZW,ip,IP_A166ONXXZW,217.108.115.20,0,0.072
IP_RR0B99UEK8,ip,IP_RR0B99UEK8,149.166.226.179,0,0.136
IP_0JEZ7AG54S,ip,IP_0JEZ7AG54S,183.34.113.132,0,0.411
IP_BK426E34VW,ip,IP_BK426E34VW,198.189.248.199,0,0.106
IP_ORERS3D28F,ip,IP_ORERS3D28F,221.161.15.138,0,0.163
IP_9SJ2JGWMZM,ip,IP_9SJ2JGWMZM,15.193.205.146,0,0.075
IP_MKNW05Y1HU,ip,IP_MKNW05Y1HU,213.199.157.252,0,0.07
IP_UBD880MDWF,ip,IP_UBD880MDWF,133.23.245.44,0,0.203
IP_O4Y1ZRVRJZ,ip,IP_O4Y1ZRVRJZ,16.160.224.223,0,0.19
IP_VZ46U8NXD5,ip,IP_VZ46U8NXD5,136.29.130.156,0,0.111
IP_UEY9HU2LGF,ip,IP_UEY9HU2LGF,71.141.47.145,0,0.226
IP_Z5ADGBASNH,ip,IP_Z5ADGBASNH,145.220.69.32,0,0.119
IP_MH79PIU4AC,ip,IP_MH79PIU4AC,169.81.11.229,0,0.156
